season,week,day,status,team1,team1_id,team1_score,team2,team2_id,team2_score,winning_team,stadium,city_state,game_id
2024-25,Week 15 (Jan 27 - Feb 2),02-01-25,5:00 PM ET,Orlando Magic,1610612753,,Utah Jazz,1610612762,,,Delta Center,"Salt Lake City, UT",
2024-25,Week 15 (Jan 27 - Feb 2),02-01-25,7:00 PM ET,Denver Nuggets,1610612743,,Charlotte Hornets,1610612766,,,Spectrum Center,"Charlotte, NC",
2024-25,Week 15 (Jan 27 - Feb 2),02-01-25,8:00 PM ET,Brooklyn Nets,1610612751,,Houston Rockets,1610612745,,,Toyota Center,"Houston, TX",
2024-25,Week 15 (Jan 27 - Feb 2),02-01-25,8:00 PM ET,Washington Wizards,1610612764,,Minnesota Timberwolves,1610612750,,,Target Center,"Minneapolis, MN",
2024-25,Week 15 (Jan 27 - Feb 2),02-01-25,8:00 PM ET,Sacramento Kings,1610612758,,Oklahoma City Thunder,1610612760,,,Paycom Center,"Oklahoma City, OK",
2024-25,Week 15 (Jan 27 - Feb 2),02-01-25,8:30 PM ET,Los Angeles Lakers,1610612747,,New York Knicks,1610612752,,,Madison Square Garden,"New York, NY",
2024-25,Week 15 (Jan 27 - Feb 2),02-01-25,8:30 PM ET,Miami Heat,1610612748,,San Antonio Spurs,1610612759,,,Frost Bank Center,"San Antonio, TX",
2024-25,Week 15 (Jan 27 - Feb 2),02-01-25,10:00 PM ET,Phoenix Suns,1610612756,,Portland Trail Blazers,1610612757,,,Moda Center,"Portland, OR",
2024-25,Week 15 (Jan 27 - Feb 2),02-02-25,3:00 PM ET,Chicago Bulls,1610612741,,Detroit Pistons,1610612765,,,Little Caesars Arena,"Detroit, MI",
2024-25,Week 15 (Jan 27 - Feb 2),02-02-25,3:30 PM ET,Dallas Mavericks,1610612742,,Cleveland Cavaliers,1610612739,,,Rocket Mortgage FieldHouse,"Cleveland, OH",
2024-25,Week 15 (Jan 27 - Feb 2),02-02-25,3:30 PM ET,LA Clippers,1610612746,,Toronto Raptors,1610612761,,,Scotiabank Arena,"Toronto, ON",
2024-25,Week 15 (Jan 27 - Feb 2),02-02-25,6:00 PM ET,Boston Celtics,1610612738,,Philadelphia 76ers,1610612755,,,Wells Fargo Center,"Philadelphia, PA",
2024-25,Week 15 (Jan 27 - Feb 2),02-02-25,8:30 PM ET,Memphis Grizzlies,1610612763,,Milwaukee Bucks,1610612749,,,Fiserv Forum,"Milwaukee, WI",
2024-25,Week 16 (Feb 3 - Feb 9),02-03-25,7:00 PM ET,Washington Wizards,1610612764,,Charlotte Hornets,1610612766,,,Spectrum Center,"Charlotte, NC",
2024-25,Week 16 (Feb 3 - Feb 9),02-03-25,7:00 PM ET,Atlanta Hawks,1610612737,,Detroit Pistons,1610612765,,,Little Caesars Arena,"Detroit, MI",
2024-25,Week 16 (Feb 3 - Feb 9),02-03-25,7:30 PM ET,Houston Rockets,1610612745,,New York Knicks,1610612752,,,Madison Square Garden,"New York, NY",
2024-25,Week 16 (Feb 3 - Feb 9),02-03-25,8:00 PM ET,San Antonio Spurs,1610612759,,Memphis Grizzlies,1610612763,,,FedExForum,"Memphis, TN",
2024-25,Week 16 (Feb 3 - Feb 9),02-03-25,8:00 PM ET,Sacramento Kings,1610612758,,Minnesota Timberwolves,1610612750,,,Target Center,"Minneapolis, MN",
2024-25,Week 16 (Feb 3 - Feb 9),02-03-25,8:00 PM ET,Milwaukee Bucks,1610612749,,Oklahoma City Thunder,1610612760,,,Paycom Center,"Oklahoma City, OK",
2024-25,Week 16 (Feb 3 - Feb 9),02-03-25,9:00 PM ET,New Orleans Pelicans,1610612740,,Denver Nuggets,1610612743,,,Ball Arena,"Denver, CO",
2024-25,Week 16 (Feb 3 - Feb 9),02-03-25,9:00 PM ET,Indiana Pacers,1610612754,,Utah Jazz,1610612762,,,Delta Center,"Salt Lake City, UT",
2024-25,Week 16 (Feb 3 - Feb 9),02-03-25,10:00 PM ET,Orlando Magic,1610612753,,Golden State Warriors,1610612744,,,Chase Center,"San Francisco, CA",
2024-25,Week 16 (Feb 3 - Feb 9),02-03-25,10:00 PM ET,Phoenix Suns,1610612756,,Portland Trail Blazers,1610612757,,,Moda Center,"Portland, OR",
2024-25,Week 16 (Feb 3 - Feb 9),02-04-25,7:00 PM ET,Dallas Mavericks,1610612742,,Philadelphia 76ers,1610612755,,,Wells Fargo Center,"Philadelphia, PA",
2024-25,Week 16 (Feb 3 - Feb 9),02-04-25,7:30 PM ET,Boston Celtics,1610612738,,Cleveland Cavaliers,1610612739,,,Rocket Mortgage FieldHouse,"Cleveland, OH",
2024-25,Week 16 (Feb 3 - Feb 9),02-04-25,7:30 PM ET,Houston Rockets,1610612745,,Brooklyn Nets,1610612751,,,Barclays Center,"Brooklyn, NY",
2024-25,Week 16 (Feb 3 - Feb 9),02-04-25,7:30 PM ET,New York Knicks,1610612752,,Toronto Raptors,1610612761,,,Scotiabank Arena,"Toronto, ON",
2024-25,Week 16 (Feb 3 - Feb 9),02-04-25,8:00 PM ET,Miami Heat,1610612748,,Chicago Bulls,1610612741,,,United Center,"Chicago, IL",
2024-25,Week 16 (Feb 3 - Feb 9),02-04-25,10:00 PM ET,Los Angeles Lakers,1610612747,,LA Clippers,1610612746,,,Intuit Dome,"Inglewood, CA",
2024-25,Week 16 (Feb 3 - Feb 9),02-04-25,10:00 PM ET,Indiana Pacers,1610612754,,Portland Trail Blazers,1610612757,,,Moda Center,"Portland, OR",
2024-25,Week 16 (Feb 3 - Feb 9),02-05-25,7:00 PM ET,Milwaukee Bucks,1610612749,,Charlotte Hornets,1610612766,,,Spectrum Center,"Charlotte, NC",
2024-25,Week 16 (Feb 3 - Feb 9),02-05-25,7:00 PM ET,Cleveland Cavaliers,1610612739,,Detroit Pistons,1610612765,,,Little Caesars Arena,"Detroit, MI",
2024-25,Week 16 (Feb 3 - Feb 9),02-05-25,7:00 PM ET,San Antonio Spurs,1610612759,,Atlanta Hawks,1610612737,,,State Farm Arena,"Atlanta, GA",
2024-25,Week 16 (Feb 3 - Feb 9),02-05-25,7:30 PM ET,Washington Wizards,1610612764,,Brooklyn Nets,1610612751,,,Barclays Center,"Brooklyn, NY",
2024-25,Week 16 (Feb 3 - Feb 9),02-05-25,7:30 PM ET,Miami Heat,1610612748,,Philadelphia 76ers,1610612755,,,Wells Fargo Center,"Philadelphia, PA",
2024-25,Week 16 (Feb 3 - Feb 9),02-05-25,7:30 PM ET,Memphis Grizzlies,1610612763,,Toronto Raptors,1610612761,,,Scotiabank Arena,"Toronto, ON",
2024-25,Week 16 (Feb 3 - Feb 9),02-05-25,8:00 PM ET,Chicago Bulls,1610612741,,Minnesota Timberwolves,1610612750,,,Target Center,"Minneapolis, MN",
2024-25,Week 16 (Feb 3 - Feb 9),02-05-25,9:00 PM ET,Golden State Warriors,1610612744,,Utah Jazz,1610612762,,,Delta Center,"Salt Lake City, UT",
2024-25,Week 16 (Feb 3 - Feb 9),02-05-25,9:00 PM ET,New Orleans Pelicans,1610612740,,Denver Nuggets,1610612743,,,Ball Arena,"Denver, CO",
2024-25,Week 16 (Feb 3 - Feb 9),02-05-25,9:30 PM ET,Phoenix Suns,1610612756,,Oklahoma City Thunder,1610612760,,,Paycom Center,"Oklahoma City, OK",
2024-25,Week 16 (Feb 3 - Feb 9),02-05-25,10:00 PM ET,Orlando Magic,1610612753,,Sacramento Kings,1610612758,,,Golden 1 Center,"Sacramento, CA",
2024-25,Week 16 (Feb 3 - Feb 9),02-06-25,7:30 PM ET,Dallas Mavericks,1610612742,,Boston Celtics,1610612738,,,TD Garden,"Boston, MA",
2024-25,Week 16 (Feb 3 - Feb 9),02-06-25,8:00 PM ET,Houston Rockets,1610612745,,Minnesota Timberwolves,1610612750,,,Target Center,"Minneapolis, MN",
2024-25,Week 16 (Feb 3 - Feb 9),02-06-25,9:00 PM ET,Orlando Magic,1610612753,,Denver Nuggets,1610612743,,,Ball Arena,"Denver, CO",
2024-25,Week 16 (Feb 3 - Feb 9),02-06-25,10:00 PM ET,Golden State Warriors,1610612744,,Los Angeles Lakers,1610612747,,,Crypto.com Arena,"Los Angeles, CA",
2024-25,Week 16 (Feb 3 - Feb 9),02-06-25,10:00 PM ET,Sacramento Kings,1610612758,,Portland Trail Blazers,1610612757,,,Moda Center,"Portland, OR",
2024-25,Week 16 (Feb 3 - Feb 9),02-06-25,10:30 PM ET,Indiana Pacers,1610612754,,LA Clippers,1610612746,,,Intuit Dome,"Inglewood, CA",
2024-25,Week 16 (Feb 3 - Feb 9),02-07-25,7:00 PM ET,San Antonio Spurs,1610612759,,Charlotte Hornets,1610612766,,,Spectrum Center,"Charlotte, NC",
2024-25,Week 16 (Feb 3 - Feb 9),02-07-25,7:00 PM ET,Cleveland Cavaliers,1610612739,,Washington Wizards,1610612764,,,Capital One Arena,"Washington, DC",
2024-25,Week 16 (Feb 3 - Feb 9),02-07-25,7:30 PM ET,Milwaukee Bucks,1610612749,,Atlanta Hawks,1610612737,,,State Farm Arena,"Atlanta, GA",
2024-25,Week 16 (Feb 3 - Feb 9),02-07-25,7:30 PM ET,Miami Heat,1610612748,,Brooklyn Nets,1610612751,,,Barclays Center,"Brooklyn, NY",
2024-25,Week 16 (Feb 3 - Feb 9),02-07-25,7:30 PM ET,Philadelphia 76ers,1610612755,,Detroit Pistons,1610612765,,,Little Caesars Arena,"Detroit, MI",
2024-25,Week 16 (Feb 3 - Feb 9),02-07-25,8:00 PM ET,Toronto Raptors,1610612761,,Oklahoma City Thunder,1610612760,,,Paycom Center,"Oklahoma City, OK",
2024-25,Week 16 (Feb 3 - Feb 9),02-07-25,10:00 PM ET,Utah Jazz,1610612762,,Phoenix Suns,1610612756,,,Footprint Center,"Phoenix, AZ",
2024-25,Week 16 (Feb 3 - Feb 9),02-08-25,3:00 PM ET,Houston Rockets,1610612745,,Dallas Mavericks,1610612742,,,American Airlines Center,"Dallas, TX",
2024-25,Week 16 (Feb 3 - Feb 9),02-08-25,4:00 PM ET,Indiana Pacers,1610612754,,Los Angeles Lakers,1610612747,,,Crypto.com Arena,"Los Angeles, CA",
2024-25,Week 16 (Feb 3 - Feb 9),02-08-25,7:00 PM ET,San Antonio Spurs,1610612759,,Orlando Magic,1610612753,,,Kia Center,"Orlando, FL",
2024-25,Week 16 (Feb 3 - Feb 9),02-08-25,7:00 PM ET,Atlanta Hawks,1610612737,,Washington Wizards,1610612764,,,Capital One Arena,"Washington, DC",
2024-25,Week 16 (Feb 3 - Feb 9),02-08-25,8:00 PM ET,Golden State Warriors,1610612744,,Chicago Bulls,1610612741,,,United Center,"Chicago, IL",
2024-25,Week 16 (Feb 3 - Feb 9),02-08-25,8:00 PM ET,Oklahoma City Thunder,1610612760,,Memphis Grizzlies,1610612763,,,FedExForum,"Memphis, TN",
2024-25,Week 16 (Feb 3 - Feb 9),02-08-25,8:00 PM ET,Portland Trail Blazers,1610612757,,Minnesota Timberwolves,1610612750,,,Target Center,"Minneapolis, MN",
2024-25,Week 16 (Feb 3 - Feb 9),02-08-25,8:30 PM ET,Boston Celtics,1610612738,,New York Knicks,1610612752,,,Madison Square Garden,"New York, NY",
2024-25,Week 16 (Feb 3 - Feb 9),02-08-25,9:00 PM ET,Denver Nuggets,1610612743,,Phoenix Suns,1610612756,,,Footprint Center,"Phoenix, AZ",
2024-25,Week 16 (Feb 3 - Feb 9),02-08-25,10:00 PM ET,New Orleans Pelicans,1610612740,,Sacramento Kings,1610612758,,,Golden 1 Center,"Sacramento, CA",
2024-25,Week 16 (Feb 3 - Feb 9),02-08-25,10:30 PM ET,Utah Jazz,1610612762,,LA Clippers,1610612746,,,Intuit Dome,"Inglewood, CA",
2024-25,Week 16 (Feb 3 - Feb 9),02-09-25,1:00 PM ET,Charlotte Hornets,1610612766,,Detroit Pistons,1610612765,,,Little Caesars Arena,"Detroit, MI",
2024-25,Week 16 (Feb 3 - Feb 9),02-09-25,2:00 PM ET,Toronto Raptors,1610612761,,Houston Rockets,1610612745,,,Toyota Center,"Houston, TX",
2024-25,Week 16 (Feb 3 - Feb 9),02-09-25,2:00 PM ET,Philadelphia 76ers,1610612755,,Milwaukee Bucks,1610612749,,,Fiserv Forum,"Milwaukee, WI",
2024-25,Week 17 (Feb 10 - Feb 16),02-10-25,7:00 PM ET,Minnesota Timberwolves,1610612750,,Cleveland Cavaliers,1610612739,,,Rocket Mortgage FieldHouse,"Cleveland, OH",
2024-25,Week 17 (Feb 10 - Feb 16),02-10-25,7:00 PM ET,Atlanta Hawks,1610612737,,Orlando Magic,1610612753,,,Kia Center,"Orlando, FL",
2024-25,Week 17 (Feb 10 - Feb 16),02-10-25,7:00 PM ET,San Antonio Spurs,1610612759,,Washington Wizards,1610612764,,,Capital One Arena,"Washington, DC",
2024-25,Week 17 (Feb 10 - Feb 16),02-10-25,7:30 PM ET,Charlotte Hornets,1610612766,,Brooklyn Nets,1610612751,,,Barclays Center,"Brooklyn, NY",
2024-25,Week 17 (Feb 10 - Feb 16),02-10-25,7:30 PM ET,Boston Celtics,1610612738,,Miami Heat,1610612748,,,Kaseya Center,"Miami, FL",
2024-25,Week 17 (Feb 10 - Feb 16),02-10-25,8:00 PM ET,Golden State Warriors,1610612744,,Milwaukee Bucks,1610612749,,,Fiserv Forum,"Milwaukee, WI",
2024-25,Week 17 (Feb 10 - Feb 16),02-10-25,8:00 PM ET,New Orleans Pelicans,1610612740,,Oklahoma City Thunder,1610612760,,,Paycom Center,"Oklahoma City, OK",
2024-25,Week 17 (Feb 10 - Feb 16),02-10-25,8:30 PM ET,Sacramento Kings,1610612758,,Dallas Mavericks,1610612742,,,American Airlines Center,"Dallas, TX",
2024-25,Week 17 (Feb 10 - Feb 16),02-10-25,9:00 PM ET,Portland Trail Blazers,1610612757,,Denver Nuggets,1610612743,,,Ball Arena,"Denver, CO",
2024-25,Week 17 (Feb 10 - Feb 16),02-10-25,10:30 PM ET,Utah Jazz,1610612762,,Los Angeles Lakers,1610612747,,,Crypto.com Arena,"Los Angeles, CA",
2024-25,Week 17 (Feb 10 - Feb 16),02-11-25,7:00 PM ET,Toronto Raptors,1610612761,,Philadelphia 76ers,1610612755,,,Wells Fargo Center,"Philadelphia, PA",
2024-25,Week 17 (Feb 10 - Feb 16),02-11-25,7:30 PM ET,New York Knicks,1610612752,,Indiana Pacers,1610612754,,,Gainbridge Fieldhouse,"Indianapolis, IN",
2024-25,Week 17 (Feb 10 - Feb 16),02-11-25,8:00 PM ET,Detroit Pistons,1610612765,,Chicago Bulls,1610612741,,,United Center,"Chicago, IL",
2024-25,Week 17 (Feb 10 - Feb 16),02-11-25,10:00 PM ET,Memphis Grizzlies,1610612763,,Phoenix Suns,1610612756,,,Footprint Center,"Phoenix, AZ",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,7:00 PM ET,San Antonio Spurs,1610612759,,Boston Celtics,1610612738,,,TD Garden,"Boston, MA",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,7:00 PM ET,Charlotte Hornets,1610612766,,Orlando Magic,1610612753,,,Kia Center,"Orlando, FL",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,7:00 PM ET,Indiana Pacers,1610612754,,Washington Wizards,1610612764,,,Capital One Arena,"Washington, DC",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,7:30 PM ET,Philadelphia 76ers,1610612755,,Brooklyn Nets,1610612751,,,Barclays Center,"Brooklyn, NY",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,7:30 PM ET,Atlanta Hawks,1610612737,,New York Knicks,1610612752,,,Madison Square Garden,"New York, NY",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,7:30 PM ET,Cleveland Cavaliers,1610612739,,Toronto Raptors,1610612761,,,Scotiabank Arena,"Toronto, ON",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,8:00 PM ET,Detroit Pistons,1610612765,,Chicago Bulls,1610612741,,,United Center,"Chicago, IL",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,8:00 PM ET,Milwaukee Bucks,1610612749,,Minnesota Timberwolves,1610612750,,,Target Center,"Minneapolis, MN",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,8:00 PM ET,Sacramento Kings,1610612758,,New Orleans Pelicans,1610612740,,,Smoothie King Center,"New Orleans, LA",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,8:00 PM ET,Miami Heat,1610612748,,Oklahoma City Thunder,1610612760,,,Paycom Center,"Oklahoma City, OK",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,8:30 PM ET,Phoenix Suns,1610612756,,Houston Rockets,1610612745,,,Toyota Center,"Houston, TX",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,9:00 PM ET,Portland Trail Blazers,1610612757,,Denver Nuggets,1610612743,,,Ball Arena,"Denver, CO",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,9:00 PM ET,Los Angeles Lakers,1610612747,,Utah Jazz,1610612762,,,Delta Center,"Salt Lake City, UT",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,9:30 PM ET,Golden State Warriors,1610612744,,Dallas Mavericks,1610612742,,,American Airlines Center,"Dallas, TX",
2024-25,Week 17 (Feb 10 - Feb 16),02-12-25,10:30 PM ET,Memphis Grizzlies,1610612763,,LA Clippers,1610612746,,,Intuit Dome,"Inglewood, CA",
2024-25,Week 17 (Feb 10 - Feb 16),02-13-25,8:00 PM ET,Golden State Warriors,1610612744,,Houston Rockets,1610612745,,,Toyota Center,"Houston, TX",
2024-25,Week 17 (Feb 10 - Feb 16),02-13-25,8:00 PM ET,Sacramento Kings,1610612758,,New Orleans Pelicans,1610612740,,,Smoothie King Center,"New Orleans, LA",
2024-25,Week 17 (Feb 10 - Feb 16),02-13-25,8:30 PM ET,Miami Heat,1610612748,,Dallas Mavericks,1610612742,,,American Airlines Center,"Dallas, TX",
2024-25,Week 17 (Feb 10 - Feb 16),02-13-25,8:30 PM ET,Oklahoma City Thunder,1610612760,,Minnesota Timberwolves,1610612750,,,Target Center,"Minneapolis, MN",
2024-25,Week 17 (Feb 10 - Feb 16),02-13-25,9:00 PM ET,LA Clippers,1610612746,,Utah Jazz,1610612762,,,Delta Center,"Salt Lake City, UT",
2024-25,Week 18 (Feb 17 - Feb 23),02-19-25,10:00 PM ET,Charlotte Hornets,1610612766,,Los Angeles Lakers,1610612747,,,Crypto.com Arena,"Los Angeles, CA",
2024-25,Week 18 (Feb 17 - Feb 23),02-20-25,7:00 PM ET,Memphis Grizzlies,1610612763,,Indiana Pacers,1610612754,,,Gainbridge Fieldhouse,"Indianapolis, IN",
2024-25,Week 18 (Feb 17 - Feb 23),02-20-25,7:00 PM ET,Boston Celtics,1610612738,,Philadelphia 76ers,1610612755,,,Wells Fargo Center,"Philadelphia, PA",
2024-25,Week 18 (Feb 17 - Feb 23),02-20-25,7:30 PM ET,Orlando Magic,1610612753,,Atlanta Hawks,1610612737,,,State Farm Arena,"Atlanta, GA",
2024-25,Week 18 (Feb 17 - Feb 23),02-20-25,7:30 PM ET,Cleveland Cavaliers,1610612739,,Brooklyn Nets,1610612751,,,Barclays Center,"Brooklyn, NY",
2024-25,Week 18 (Feb 17 - Feb 23),02-20-25,7:30 PM ET,Chicago Bulls,1610612741,,New York Knicks,1610612752,,,Madison Square Garden,"New York, NY",
2024-25,Week 18 (Feb 17 - Feb 23),02-20-25,8:00 PM ET,LA Clippers,1610612746,,Milwaukee Bucks,1610612749,,,Fiserv Forum,"Milwaukee, WI",
2024-25,Week 18 (Feb 17 - Feb 23),02-20-25,9:00 PM ET,Charlotte Hornets,1610612766,,Denver Nuggets,1610612743,,,Ball Arena,"Denver, CO",
2024-25,Week 18 (Feb 17 - Feb 23),02-20-25,9:30 PM ET,Phoenix Suns,1610612756,,San Antonio Spurs,1610612759,,,Moody Center,"Austin, TX",
2024-25,Week 18 (Feb 17 - Feb 23),02-20-25,10:00 PM ET,Los Angeles Lakers,1610612747,,Portland Trail Blazers,1610612757,,,Moda Center,"Portland, OR",
2024-25,Week 18 (Feb 17 - Feb 23),02-21-25,7:00 PM ET,New York Knicks,1610612752,,Cleveland Cavaliers,1610612739,,,Rocket Mortgage FieldHouse,"Cleveland, OH",
2024-25,Week 18 (Feb 17 - Feb 23),02-21-25,7:00 PM ET,Memphis Grizzlies,1610612763,,Orlando Magic,1610612753,,,Kia Center,"Orlando, FL",
2024-25,Week 18 (Feb 17 - Feb 23),02-21-25,7:00 PM ET,Milwaukee Bucks,1610612749,,Washington Wizards,1610612764,,,Capital One Arena,"Washington, DC",
2024-25,Week 18 (Feb 17 - Feb 23),02-21-25,7:30 PM ET,Miami Heat,1610612748,,Toronto Raptors,1610612761,,,Scotiabank Arena,"Toronto, ON",
2024-25,Week 18 (Feb 17 - Feb 23),02-21-25,8:00 PM ET,Minnesota Timberwolves,1610612750,,Houston Rockets,1610612745,,,Toyota Center,"Houston, TX",
2024-25,Week 18 (Feb 17 - Feb 23),02-21-25,8:30 PM ET,Detroit Pistons,1610612765,,San Antonio Spurs,1610612759,,,Moody Center,"Austin, TX",
2024-25,Week 18 (Feb 17 - Feb 23),02-21-25,9:30 PM ET,New Orleans Pelicans,1610612740,,Dallas Mavericks,1610612742,,,American Airlines Center,"Dallas, TX",
2024-25,Week 18 (Feb 17 - Feb 23),02-21-25,9:30 PM ET,Oklahoma City Thunder,1610612760,,Utah Jazz,1610612762,,,Delta Center,"Salt Lake City, UT",
2024-25,Week 18 (Feb 17 - Feb 23),02-21-25,10:00 PM ET,Golden State Warriors,1610612744,,Sacramento Kings,1610612758,,,Golden 1 Center,"Sacramento, CA",
2024-25,Week 18 (Feb 17 - Feb 23),02-22-25,5:00 PM ET,Phoenix Suns,1610612756,,Chicago Bulls,1610612741,,,United Center,"Chicago, IL",
2024-25,Week 18 (Feb 17 - Feb 23),02-22-25,7:30 PM ET,Brooklyn Nets,1610612751,,Philadelphia 76ers,1610612755,,,Wells Fargo Center,"Philadelphia, PA",
2024-25,Week 18 (Feb 17 - Feb 23),02-22-25,8:30 PM ET,Los Angeles Lakers,1610612747,,Denver Nuggets,1610612743,,,Ball Arena,"Denver, CO",
2024-25,Week 18 (Feb 17 - Feb 23),02-22-25,9:30 PM ET,Houston Rockets,1610612745,,Utah Jazz,1610612762,,,Delta Center,"Salt Lake City, UT",
2024-25,Week 18 (Feb 17 - Feb 23),02-22-25,10:00 PM ET,Charlotte Hornets,1610612766,,Portland Trail Blazers,1610612757,,,Moda Center,"Portland, OR",
2024-25,Week 18 (Feb 17 - Feb 23),02-23-25,1:00 PM ET,New York Knicks,1610612752,,Boston Celtics,1610612738,,,TD Garden,"Boston, MA",
2024-25,Week 18 (Feb 17 - Feb 23),02-23-25,3:30 PM ET,Dallas Mavericks,1610612742,,Golden State Warriors,1610612744,,,Chase Center,"San Francisco, CA",
2024-25,Week 18 (Feb 17 - Feb 23),02-23-25,5:00 PM ET,LA Clippers,1610612746,,Indiana Pacers,1610612754,,,Gainbridge Fieldhouse,"Indianapolis, IN",
2024-25,Week 18 (Feb 17 - Feb 23),02-23-25,6:00 PM ET,Detroit Pistons,1610612765,,Atlanta Hawks,1610612737,,,State Farm Arena,"Atlanta, GA",
2024-25,Week 18 (Feb 17 - Feb 23),02-23-25,6:00 PM ET,Washington Wizards,1610612764,,Orlando Magic,1610612753,,,Kia Center,"Orlando, FL",
2024-25,Week 18 (Feb 17 - Feb 23),02-23-25,6:00 PM ET,Phoenix Suns,1610612756,,Toronto Raptors,1610612761,,,Scotiabank Arena,"Toronto, ON",
2024-25,Week 18 (Feb 17 - Feb 23),02-23-25,7:00 PM ET,Miami Heat,1610612748,,Milwaukee Bucks,1610612749,,,Fiserv Forum,"Milwaukee, WI",
2024-25,Week 18 (Feb 17 - Feb 23),02-23-25,7:00 PM ET,San Antonio Spurs,1610612759,,New Orleans Pelicans,1610612740,,,Smoothie King Center,"New Orleans, LA",
2024-25,Week 18 (Feb 17 - Feb 23),02-23-25,7:30 PM ET,Memphis Grizzlies,1610612763,,Cleveland Cavaliers,1610612739,,,Rocket Mortgage FieldHouse,"Cleveland, OH",
2024-25,Week 18 (Feb 17 - Feb 23),02-23-25,9:30 PM ET,Oklahoma City Thunder,1610612760,,Minnesota Timberwolves,1610612750,,,Target Center,"Minneapolis, MN",
2024-25,Week 19 (Feb 24 - Mar 2),02-24-25,7:00 PM ET,LA Clippers,1610612746,,Detroit Pistons,1610612765,,,Little Caesars Arena,"Detroit, MI",
2024-25,Week 19 (Feb 24 - Mar 2),02-24-25,7:00 PM ET,Denver Nuggets,1610612743,,Indiana Pacers,1610612754,,,Gainbridge Fieldhouse,"Indianapolis, IN",
2024-25,Week 19 (Feb 24 - Mar 2),02-24-25,7:00 PM ET,Chicago Bulls,1610612741,,Philadelphia 76ers,1610612755,,,Wells Fargo Center,"Philadelphia, PA",
2024-25,Week 19 (Feb 24 - Mar 2),02-24-25,7:00 PM ET,Brooklyn Nets,1610612751,,Washington Wizards,1610612764,,,Capital One Arena,"Washington, DC",
2024-25,Week 19 (Feb 24 - Mar 2),02-24-25,7:30 PM ET,Miami Heat,1610612748,,Atlanta Hawks,1610612737,,,State Farm Arena,"Atlanta, GA",
2024-25,Week 19 (Feb 24 - Mar 2),02-24-25,8:00 PM ET,Minnesota Timberwolves,1610612750,,Oklahoma City Thunder,1610612760,,,Paycom Center,"Oklahoma City, OK",
2024-25,Week 19 (Feb 24 - Mar 2),02-24-25,9:00 PM ET,Portland Trail Blazers,1610612757,,Utah Jazz,1610612762,,,Delta Center,"Salt Lake City, UT",
2024-25,Week 19 (Feb 24 - Mar 2),02-24-25,10:00 PM ET,Charlotte Hornets,1610612766,,Sacramento Kings,1610612758,,,Golden 1 Center,"Sacramento, CA",
2024-25,Week 19 (Feb 24 - Mar 2),02-25-25,7:00 PM ET,Boston Celtics,1610612738,,Toronto Raptors,1610612761,,,Scotiabank Arena,"Toronto, ON",
2024-25,Week 19 (Feb 24 - Mar 2),02-25-25,7:30 PM ET,Cleveland Cavaliers,1610612739,,Orlando Magic,1610612753,,,Kia Center,"Orlando, FL",
